path_id,index,x,y,z
11,9,858.1983,515.6241,290.8186
11,10,846.6425,518.5372,289.4121
11,11,837.8935,510.3257,289.5737
11,12,848.3949,505.818,293.2344
11,13,854.655,496.1134,296.4951
11,14,866.4022,498.5636,296.4987
11,15,872.4672,488.2091,296.4987
11,16,882.8101,494.2938,296.4987
11,17,877.6666,505.1356,296.4987
11,18,865.736,506.424,296.4987
11,19,854.3766,502.5558,296.4978
11,20,843.5269,500.4331,291.831
11,21,831.9947,502.748,289.4544
11,22,831.6414,514.7424,289.3519
11,23,838.53,524.5682,289.3519
11,24,848.8304,530.7246,289.352
11,25,860.6725,528.8253,289.7497
11,26,868.8868,521.1805,294.0019
11,27,880.7696,519.6141,294.5913
11,28,879.133,531.035,297.8904
11,29,873.5412,540.6758,302.3386
11,30,884.2874,542.7401,307.2639
11,31,896.2128,543.3126,308.4707
11,32,904.2339,534.3873,308.5047
11,33,905.4605,522.4502,308.5047
11,34,898.482,512.688,308.5047
11,35,890.5589,521.7005,308.5047
11,36,892.1219,533.5983,308.5047
11,37,886.1407,543.9196,307.202
11,38,874.7065,542.1177,304.0378
11,39,870.0076,552.8335,301.3749
11,40,875.0685,563.6812,300.5292
11,41,885.5626,569.5001,300.4172
11,42,897.4943,568.2217,300.4163
11,43,908.5928,563.6582,300.4163
12,0,1269.0899,569.1656,266.049
12,1,1257.0907,569.3111,266.049
12,2,1246.2249,564.2187,266.049
12,3,1236.914,556.6485,266.049
12,4,1231.5759,545.9012,266.049
12,5,1230.2523,533.9744,266.049
12,6,1230.2965,521.9745,266.049
12,7,1230.6766,509.9805,266.049
12,8,1231.1789,497.991,266.049
12,9,1233.9692,486.3199,266.049
12,10,1244.6518,480.8534,266.049
12,11,1256.3581,483.492,266.049
12,12,1266.1896,490.3726,266.049
12,13,1271.002,501.3654,266.049
12,14,1272.7741,513.2338,266.049
12,15,1275.3179,524.9611,266.049
12,16,1277.5095,536.7593,266.049
12,17,1277.8069,548.7556,266.049
12,18,1275.5046,560.5327,266.049
13,0,1396.1479,608.0139,346.4987
13,1,1397.3763,619.9509,346.4987
13,2,1385.4936,621.6252,346.4987
13,3,1373.4945,621.4793,346.4987
13,4,1361.6058,623.1097,346.4987
13,5,1356.4489,612.2743,346.4987
13,6,1356.7758,600.2787,346.4987
13,7,1366.0614,592.6777,346.4987
13,8,1378.018,591.6573,346.4987
13,9,1389.9804,592.6059,346.4987
13,10,1395.4407,603.2917,346.4987
14,0,411.7856,411.0312,246.4987
14,1,400.2557,407.7055,246.4987
14,2,397.4395,396.0407,246.4987
14,3,404.9228,386.6598,246.4987
14,4,416.6898,389.013,246.4987
14,5,428.6137,390.3626,246.4987
14,6,434.5566,400.7876,246.4987
14,7,425.7206,408.907,246.4987
14,8,413.9092,411.0264,246.4987
15,0,488.2018,351.0854,229.7581
15,1,488.443,363.083,229.7581
15,2,479.1101,370.626,229.7581
15,3,467.1212,371.1405,229.7581
15,4,457.1142,364.5178,229.7581
15,5,453.4688,353.0849,229.7581
15,6,451.8639,341.1927,229.7581
15,7,463.4597,338.1046,229.7581
15,8,475.4509,338.5659,229.7581
15,9,485.4972,345.1287,229.7581
16,0,485.8528,417.4261,258.5047
16,1,473.8728,418.1183,258.5047
16,2,462.8893,413.2849,258.5047
16,3,453.6429,405.6361,258.5047
16,4,455.2112,393.739,258.5047
16,5,464.376,385.9926,258.5047
16,6,476.3655,386.4922,258.5047
16,7,485.1797,394.6353,258.5047
16,8,487.3479,406.4378,258.5047
17,0,656.7941,330.1315,176.5999
17,1,668.542,332.5786,176.5999
17,2,674.091,343.2185,176.5999
17,3,674.9664,355.1866,176.5999
17,4,671.6324,366.7141,176.5999
17,5,660.738,371.7453,176.5999
17,6,649.4296,367.7304,176.5999
17,7,640.6806,359.5173,176.5999
17,8,640.1088,347.5309,176.5999
17,9,646.8318,337.591,176.5999
17,10,656.3222,330.2472,176.5999
18,0,514.4492,523.2474,308.5047
18,1,502.6264,521.1929,308.5047
18,2,499.8503,509.5184,308.5047
18,3,501.6911,497.6604,308.5047
18,4,512.1938,491.856,308.5047
18,5,521.9663,498.8201,308.5047
18,6,533.7293,496.4472,308.5047
18,7,537.6413,507.7916,308.5047
18,8,534.1615,519.276,308.5047
18,9,522.7931,523.1177,308.5047
19,0,664.3823,280.1434,187.1094
19,1,652.9849,276.3883,187.1094
19,2,644.6244,267.7801,187.1094
19,3,650.1831,257.1453,187.1094
19,4,658.2119,248.2269,187.1094
19,5,656.4463,236.3575,187.1094
19,6,647.9858,227.8474,187.1094
19,7,640.8106,218.2289,187.1094
19,8,649.1604,209.6103,187.1094
19,9,661.0746,208.1776,187.1094
